Adresse,Stimmart,Bezirksnummer,Bezirksname,Wahlbezirk,Wahlbezirksart,"Abgeordneten-
hauswahlkreis","Bundestags-
wahlkreis",OstWest,Wahlberechtigte insgesamt,Wahlberechtigte A1,Wahlberechtigte A2,Wahlberechtigte A3,Wähler,Wähler B1,Ungültige Stimmen,Gültige Stimmen,CDU,SPD,DIE LINKE,GRÜNE,AfD,PIRATEN,FDP,Die PARTEI,FREIE WÄHLER,ÖDP,BüSo,MLPD,SGP,B*,BGE,DiB,DKP,DM,Die Grauen,du.,MENSCHLICHE WELT,"Gesundheits-
forschung","Tierschutz-
partei",V-Partei³,DIE FRAUEN,EB Schirm,EB Felde-Bajerowitz,EB Fielsch,EB Wendt,EB Blume,EB Pape,EB Beckmann,MIETERPARTEI,NPD,EB Ritter,EB Hasel,EB Snelinski
07W202,2,07,Tempelhof-Schöneberg,202,W,02,81,W,1975,1291,684,0,966,14,7,959,153,204,170,214,78,11,89,20,0,1,0,0,0,0,1,4,0,1,3,0,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W203,2,07,Tempelhof-Schöneberg,203,W,02,81,W,2048,1319,729,0,1104,15,7,1097,156,225,229,314,30,4,92,19,1,1,0,0,0,0,2,5,1,3,2,1,4,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07W204,2,07,Tempelhof-Schöneberg,204,W,02,81,W,2024,1328,696,0,898,8,10,888,127,211,175,201,37,6,71,17,0,5,1,1,0,1,7,5,1,4,1,1,1,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0
07W205,2,07,Tempelhof-Schöneberg,205,W,02,81,W,1805,1308,497,0,929,15,9,920,106,175,229,239,43,6,62,26,0,2,1,1,0,2,5,6,3,2,1,1,2,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W206,2,07,Tempelhof-Schöneberg,206,W,02,81,W,2250,1495,755,0,1046,9,11,1035,104,213,254,285,38,14,50,33,1,2,1,1,0,1,9,7,1,1,3,3,4,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W207,2,07,Tempelhof-Schöneberg,207,W,02,81,W,2301,1479,822,0,1134,19,9,1125,135,208,253,329,64,7,56,28,3,0,1,2,0,3,8,7,0,3,4,4,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W208,2,07,Tempelhof-Schöneberg,208,W,02,81,W,1952,1239,713,0,890,5,12,878,180,193,142,155,83,3,85,10,3,1,0,0,0,0,9,2,0,1,0,1,2,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W209,2,07,Tempelhof-Schöneberg,209,W,02,81,W,1770,1238,532,0,833,2,9,824,150,194,153,144,59,3,65,17,2,2,0,0,0,0,2,4,2,5,2,4,4,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W210,2,07,Tempelhof-Schöneberg,210,W,02,81,W,2094,1473,621,0,1101,14,10,1091,140,203,264,279,45,11,73,30,1,3,3,1,0,0,3,10,3,1,2,2,4,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W211,2,07,Tempelhof-Schöneberg,211,W,02,81,W,2019,1519,500,0,952,7,15,937,115,198,209,211,63,15,68,17,0,2,1,0,0,0,6,5,0,6,1,0,2,2,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W212,2,07,Tempelhof-Schöneberg,212,W,02,81,W,1435,982,453,0,789,12,1,788,74,177,172,227,42,3,37,15,0,3,1,0,1,0,4,13,2,0,1,0,2,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W213,2,07,Tempelhof-Schöneberg,213,W,02,81,W,1710,1091,619,0,826,12,5,821,101,155,171,227,53,8,46,29,2,2,0,0,3,0,4,2,2,2,1,3,3,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W214,2,07,Tempelhof-Schöneberg,214,W,02,81,W,1806,1168,638,0,843,11,8,835,104,153,187,233,35,15,43,20,3,1,0,1,0,0,8,7,0,2,2,3,1,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07W215,2,07,Tempelhof-Schöneberg,215,W,02,81,W,2055,1484,571,0,943,9,11,932,154,222,186,159,76,12,55,20,5,1,4,1,1,1,5,7,0,0,0,1,4,0,17,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W216,2,07,Tempelhof-Schöneberg,216,W,02,81,W,2055,1509,546,0,956,4,12,944,208,195,137,136,121,13,57,26,1,0,0,4,0,0,9,6,0,3,5,0,5,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W217,2,07,Tempelhof-Schöneberg,217,W,02,81,W,1592,1202,390,0,724,12,8,716,157,166,123,89,57,11,52,14,3,1,1,0,1,1,3,1,1,3,6,1,5,3,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2A,2,07,Tempelhof-Schöneberg,2A,B,02,81,W,0,0,0,0,1370,1370,3,1367,262,270,207,347,59,4,159,24,2,1,0,0,0,1,3,7,0,1,4,1,3,2,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2B,2,07,Tempelhof-Schöneberg,2B,B,02,81,W,0,0,0,0,1306,1306,13,1293,331,237,158,244,87,5,155,19,4,3,0,0,0,0,7,10,1,2,8,3,3,0,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2C,2,07,Tempelhof-Schöneberg,2C,B,02,81,W,0,0,0,0,1154,1154,15,1139,255,230,188,246,54,5,108,24,3,0,0,1,1,0,3,7,1,0,2,2,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2D,2,07,Tempelhof-Schöneberg,2D,B,02,81,W,0,0,0,0,934,934,5,929,172,207,151,206,48,6,81,17,3,3,0,0,2,0,7,3,1,3,5,1,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2E,2,07,Tempelhof-Schöneberg,2E,B,02,81,W,0,0,0,0,1031,1031,4,1027,134,207,188,284,60,9,86,15,1,1,1,1,0,1,7,5,3,2,2,1,4,2,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2F,2,07,Tempelhof-Schöneberg,2F,B,02,81,W,0,0,0,0,1025,1025,7,1018,132,205,196,318,35,4,73,23,1,1,2,0,2,0,3,10,1,0,2,0,2,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2G,2,07,Tempelhof-Schöneberg,2G,B,02,81,W,0,0,0,0,1029,1029,10,1019,268,211,147,161,76,11,76,28,0,0,0,0,1,1,4,5,1,1,3,1,4,2,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2H,2,07,Tempelhof-Schöneberg,2H,B,02,81,W,0,0,0,0,1185,1185,2,1183,186,218,237,316,44,7,89,29,1,2,1,1,0,1,9,8,5,0,4,4,7,0,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07B2I,2,07,Tempelhof-Schöneberg,2I,B,02,81,W,0,0,0,0,755,755,5,750,99,122,163,234,23,6,51,15,1,3,0,1,0,0,7,9,1,0,0,3,7,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W301,2,07,Tempelhof-Schöneberg,301,W,03,81,W,2014,1222,792,0,950,11,6,944,172,189,155,241,46,3,93,19,0,0,1,0,0,1,4,5,0,1,2,2,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W302,2,07,Tempelhof-Schöneberg,302,W,03,81,W,1834,1249,585,0,1053,9,9,1044,181,213,171,240,76,4,110,15,3,2,0,0,0,1,5,7,1,4,3,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W303,2,07,Tempelhof-Schöneberg,303,W,03,81,W,1711,1062,649,0,859,12,10,849,167,199,121,209,34,1,79,24,0,0,1,0,0,0,3,3,0,1,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W304,2,07,Tempelhof-Schöneberg,304,W,03,81,W,1481,945,536,0,737,4,4,733,134,160,98,166,58,1,86,10,1,1,0,0,0,0,1,0,1,1,3,5,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W305,2,07,Tempelhof-Schöneberg,305,W,03,81,W,1869,1093,776,0,913,10,6,907,144,186,152,260,43,6,86,6,1,2,0,2,0,0,1,4,0,3,2,2,0,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W306,2,07,Tempelhof-Schöneberg,306,W,03,81,W,1789,1140,649,0,961,9,3,958,188,229,124,229,49,1,99,10,3,1,0,0,0,0,1,6,1,2,1,1,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W307,2,07,Tempelhof-Schöneberg,307,W,03,81,W,1969,1194,775,0,925,10,10,915,182,202,138,215,46,6,91,12,1,2,1,1,0,0,2,3,0,0,1,2,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W308,2,07,Tempelhof-Schöneberg,308,W,03,81,W,1744,1105,639,0,872,7,7,865,165,176,117,229,61,2,78,14,0,2,1,0,0,0,2,3,1,1,0,2,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W309,2,07,Tempelhof-Schöneberg,309,W,03,81,W,1697,1145,552,0,969,10,5,964,176,199,150,228,67,6,92,13,1,4,0,0,0,0,1,5,0,3,3,1,1,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W310,2,07,Tempelhof-Schöneberg,310,W,03,81,W,1891,1114,777,0,898,6,3,895,169,181,110,244,59,7,88,17,0,2,0,0,0,0,2,3,0,0,1,3,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W311,2,07,Tempelhof-Schöneberg,311,W,03,81,W,1700,1140,560,0,911,10,2,909,155,189,153,222,65,2,90,7,0,2,1,1,0,2,1,3,0,4,3,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W312,2,07,Tempelhof-Schöneberg,312,W,03,81,W,1454,1031,423,0,793,5,6,787,141,147,162,165,52,1,79,10,2,0,0,1,0,0,2,5,0,1,2,2,2,4,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W313,2,07,Tempelhof-Schöneberg,313,W,03,81,W,1868,1188,680,0,944,7,11,933,178,188,122,240,64,6,92,12,1,2,2,1,0,1,2,7,0,4,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W314,2,07,Tempelhof-Schöneberg,314,W,03,81,W,1724,1186,538,0,927,6,5,922,143,211,155,234,63,4,74,17,3,2,0,1,0,0,1,5,0,3,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W315,2,07,Tempelhof-Schöneberg,315,W,03,81,W,1959,1259,700,0,1001,12,7,994,181,249,143,240,61,5,71,18,2,2,2,1,0,0,1,3,1,0,1,2,1,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W316,2,07,Tempelhof-Schöneberg,316,W,03,81,W,1968,1560,408,0,958,3,34,924,191,224,167,133,65,18,69,14,1,1,0,3,0,0,6,6,1,3,4,0,3,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07W317,2,07,Tempelhof-Schöneberg,317,W,03,81,W,1863,1327,536,0,887,0,13,874,169,207,157,132,61,12,76,15,3,1,1,0,0,2,4,4,1,6,7,1,0,0,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W318,2,07,Tempelhof-Schöneberg,318,W,03,81,W,1804,1362,442,0,899,5,15,884,173,221,117,114,116,5,76,22,0,2,1,3,0,0,3,2,1,2,3,2,5,2,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W319,2,07,Tempelhof-Schöneberg,319,W,03,81,W,2093,1303,790,0,869,2,9,860,220,198,81,98,109,5,97,12,1,0,1,0,0,0,4,3,0,6,5,4,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3A,2,07,Tempelhof-Schöneberg,3A,B,03,81,W,0,0,0,0,1296,1296,7,1289,323,251,140,297,69,7,141,21,3,2,1,0,0,0,4,7,1,1,4,2,1,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3B,2,07,Tempelhof-Schöneberg,3B,B,03,81,W,0,0,0,0,1109,1109,6,1103,224,215,153,276,62,2,116,19,1,0,1,0,0,0,3,7,1,0,1,4,3,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3C,2,07,Tempelhof-Schöneberg,3C,B,03,81,W,0,0,0,0,1331,1331,6,1325,329,273,179,273,49,5,149,23,2,2,0,0,0,0,5,8,1,1,5,5,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3D,2,07,Tempelhof-Schöneberg,3D,B,03,81,W,0,0,0,0,1325,1325,10,1315,329,250,146,307,66,4,147,21,4,2,0,0,0,2,6,4,0,4,7,1,2,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3E,2,07,Tempelhof-Schöneberg,3E,B,03,81,W,0,0,0,0,1232,1232,9,1223,283,254,146,284,68,5,135,19,1,2,1,1,0,1,4,2,0,2,0,3,1,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3F,2,07,Tempelhof-Schöneberg,3F,B,03,81,W,0,0,0,0,1132,1132,6,1126,262,260,145,246,62,5,93,20,2,1,0,0,1,0,3,5,0,2,5,0,3,0,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3G,2,07,Tempelhof-Schöneberg,3G,B,03,81,W,0,0,0,0,1190,1190,10,1180,261,233,175,269,56,2,125,19,0,2,1,0,0,0,2,2,2,0,6,0,1,0,19,5,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3H,2,07,Tempelhof-Schöneberg,3H,B,03,81,W,0,0,0,0,768,768,4,764,143,174,114,158,31,4,82,29,0,7,0,0,0,0,2,4,0,3,1,3,2,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3I,2,07,Tempelhof-Schöneberg,3I,B,03,81,W,0,0,0,0,892,892,4,888,237,209,92,142,61,11,81,13,4,3,0,0,1,0,9,4,1,1,5,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B3K,2,07,Tempelhof-Schöneberg,3K,B,03,81,W,0,0,0,0,741,741,6,735,254,171,44,67,73,1,98,3,2,3,0,0,0,0,2,3,1,0,3,1,1,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W401,2,07,Tempelhof-Schöneberg,401,W,04,81,W,1790,1196,594,0,921,14,1,920,207,179,153,185,63,5,81,14,1,2,0,4,0,1,3,2,0,0,1,1,4,3,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W402,2,07,Tempelhof-Schöneberg,402,W,04,81,W,1895,1222,673,0,922,13,6,916,145,181,171,242,52,11,71,14,0,2,1,1,0,0,3,7,0,0,2,1,2,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W403,2,07,Tempelhof-Schöneberg,403,W,04,81,W,2007,1523,484,0,1074,8,22,1052,286,215,137,125,109,6,99,19,3,0,0,1,3,1,3,9,0,5,7,3,4,2,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W404,2,07,Tempelhof-Schöneberg,404,W,04,81,W,1778,1139,639,0,923,10,8,915,177,165,149,222,62,4,93,19,1,6,0,0,1,0,0,6,0,0,0,2,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W405,2,07,Tempelhof-Schöneberg,405,W,04,81,W,1936,1405,531,0,832,5,16,816,173,182,133,101,80,8,60,22,2,1,0,2,0,1,8,3,0,5,5,4,1,1,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W406,2,07,Tempelhof-Schöneberg,406,W,04,81,W,1990,1553,437,0,1001,3,20,981,213,200,162,119,118,10,81,35,2,2,0,0,1,0,2,6,1,1,6,3,4,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07W407,2,07,Tempelhof-Schöneberg,407,W,04,81,W,1812,1336,476,0,850,1,11,839,192,184,117,70,142,13,61,14,3,0,2,0,2,0,7,6,0,2,3,2,4,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W408,2,07,Tempelhof-Schöneberg,408,W,04,81,W,1945,1284,661,0,977,5,13,964,163,202,166,179,77,5,112,16,4,2,0,1,4,1,3,5,0,5,1,2,3,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W409,2,07,Tempelhof-Schöneberg,409,W,04,81,W,1933,1292,641,0,838,4,5,833,174,185,137,120,82,7,71,26,1,1,0,2,0,0,3,4,0,3,1,3,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W410,2,07,Tempelhof-Schöneberg,410,W,04,81,W,2196,1511,685,0,974,5,13,961,221,209,135,121,115,11,78,16,1,3,0,0,0,0,3,2,0,2,4,2,1,4,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W411,2,07,Tempelhof-Schöneberg,411,W,04,81,W,2063,1431,632,0,924,4,11,913,178,214,146,96,128,10,76,19,5,1,0,0,0,0,0,2,2,2,4,4,1,3,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W412,2,07,Tempelhof-Schöneberg,412,W,04,81,W,1885,1318,567,0,967,6,5,962,196,225,144,158,69,10,84,33,5,2,0,1,0,2,0,5,0,3,5,5,2,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W413,2,07,Tempelhof-Schöneberg,413,W,04,81,W,2023,1418,605,0,998,4,9,989,160,216,192,167,87,11,71,34,1,0,0,4,0,0,11,4,1,3,6,5,2,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W414,2,07,Tempelhof-Schöneberg,414,W,04,81,W,2135,1359,776,0,841,9,13,828,196,161,133,75,112,7,73,19,2,3,0,1,0,0,4,3,0,6,6,0,4,2,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07W415,2,07,Tempelhof-Schöneberg,415,W,04,81,W,1894,1422,472,0,935,7,19,916,145,192,201,145,91,15,65,20,0,2,0,1,0,0,5,3,0,2,4,3,6,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W416,2,07,Tempelhof-Schöneberg,416,W,04,81,W,2315,1556,759,0,1064,3,23,1041,238,221,134,137,137,13,81,20,4,2,2,0,2,2,2,4,0,2,11,2,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W417,2,07,Tempelhof-Schöneberg,417,W,04,81,W,1701,1237,464,0,903,4,14,889,172,170,138,189,74,9,60,21,2,3,1,2,0,0,3,1,0,10,7,3,2,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4A,2,07,Tempelhof-Schöneberg,4A,B,04,81,W,0,0,0,0,1160,1160,2,1158,249,215,171,278,61,11,102,23,0,1,1,2,0,2,7,11,0,2,5,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4B,2,07,Tempelhof-Schöneberg,4B,B,04,81,W,0,0,0,0,1043,1043,16,1027,294,189,101,225,61,6,94,16,3,1,1,0,1,0,8,5,1,1,6,0,0,2,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4C,2,07,Tempelhof-Schöneberg,4C,B,04,81,W,0,0,0,0,906,906,21,885,248,184,103,78,116,3,87,18,3,0,2,0,2,0,4,3,1,3,5,1,2,0,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4D,2,07,Tempelhof-Schöneberg,4D,B,04,81,W,0,0,0,0,1322,1322,19,1303,405,261,150,146,111,13,123,19,2,5,3,0,0,0,6,3,1,5,14,3,3,7,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4E,2,07,Tempelhof-Schöneberg,4E,B,04,81,W,0,0,0,0,1123,1123,19,1104,303,222,114,161,91,7,124,16,3,1,1,0,0,0,1,4,0,3,17,2,5,3,20,6,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4F,2,07,Tempelhof-Schöneberg,4F,B,04,81,W,0,0,0,0,978,978,7,971,228,184,150,176,69,7,73,27,4,2,1,0,0,0,5,5,0,2,10,5,2,3,16,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4G,2,07,Tempelhof-Schöneberg,4G,B,04,81,W,0,0,0,0,1222,1222,20,1202,298,229,145,204,91,5,158,18,2,5,0,0,2,1,6,8,0,4,3,1,4,0,15,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4H,2,07,Tempelhof-Schöneberg,4H,B,04,81,W,0,0,0,0,1200,1200,11,1189,296,256,132,186,107,7,122,19,3,1,1,0,3,0,6,1,0,0,7,4,6,4,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B4I,2,07,Tempelhof-Schöneberg,4I,B,04,81,W,0,0,0,0,399,399,4,395,106,74,50,53,39,3,32,8,0,1,0,0,0,2,1,5,1,1,4,1,2,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W501,2,07,Tempelhof-Schöneberg,501,W,05,81,W,2333,1667,666,0,1088,12,23,1065,240,247,130,100,152,9,104,22,3,5,0,1,1,0,3,1,0,5,8,6,2,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W502,2,07,Tempelhof-Schöneberg,502,W,05,81,W,1945,1499,446,0,903,1,28,875,232,188,132,76,97,7,80,26,3,1,0,2,1,0,4,2,0,1,5,2,1,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W503,2,07,Tempelhof-Schöneberg,503,W,05,81,W,1869,1308,561,0,943,7,12,931,261,206,113,91,124,3,99,11,0,3,0,0,0,0,2,0,0,0,5,1,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W504,2,07,Tempelhof-Schöneberg,504,W,05,81,W,2211,1784,427,0,977,5,19,958,166,189,183,99,143,13,62,43,2,1,1,0,0,0,6,3,0,4,3,3,8,2,23,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07W505,2,07,Tempelhof-Schöneberg,505,W,05,81,W,1985,1499,486,0,1006,4,18,988,218,232,139,98,142,13,76,22,5,3,2,0,0,1,2,2,1,3,7,1,1,3,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W506,2,07,Tempelhof-Schöneberg,506,W,05,81,W,2107,1561,546,0,1069,5,20,1049,264,218,150,90,139,11,99,27,6,1,1,1,0,1,4,5,0,0,6,0,3,6,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W507,2,07,Tempelhof-Schöneberg,507,W,05,81,W,2140,1469,671,0,875,7,8,867,211,177,111,74,131,5,94,24,0,1,1,2,0,1,1,1,0,5,6,2,1,1,14,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07W508,2,07,Tempelhof-Schöneberg,508,W,05,81,W,1914,1441,473,0,950,4,12,938,230,187,127,84,138,9,92,13,2,1,0,0,0,1,7,3,0,6,7,1,4,1,23,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W509,2,07,Tempelhof-Schöneberg,509,W,05,81,W,1987,1413,574,0,961,2,24,937,271,209,86,55,152,8,101,14,6,1,0,0,1,0,3,2,0,0,9,2,3,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W510,2,07,Tempelhof-Schöneberg,510,W,05,81,W,1747,1181,566,0,777,9,17,760,221,146,77,59,114,4,90,17,2,0,2,0,0,0,3,1,0,2,6,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07W511,2,07,Tempelhof-Schöneberg,511,W,05,81,W,1836,1391,445,0,878,7,15,863,220,210,113,74,103,5,91,18,1,1,0,0,0,0,3,0,1,0,8,1,3,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W512,2,07,Tempelhof-Schöneberg,512,W,05,81,W,1661,1291,370,0,829,2,17,812,226,174,89,67,125,3,74,15,2,0,0,3,0,0,0,0,0,1,10,2,1,1,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07W513,2,07,Tempelhof-Schöneberg,513,W,05,81,W,1932,1400,532,0,799,2,20,779,209,165,93,75,107,4,78,13,3,0,1,0,0,0,1,2,0,1,5,0,1,1,18,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W514,2,07,Tempelhof-Schöneberg,514,W,05,81,W,2163,1535,628,0,1052,7,13,1039,261,222,123,98,136,11,96,25,4,3,1,4,0,0,7,1,0,3,6,1,1,3,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W515,2,07,Tempelhof-Schöneberg,515,W,05,81,W,1961,1542,419,0,886,7,3,883,209,187,98,57,147,19,90,15,2,2,1,5,2,0,5,4,1,5,17,4,2,2,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W516,2,07,Tempelhof-Schöneberg,516,W,05,81,W,2121,1528,593,0,1123,1,20,1103,406,259,76,79,120,4,123,8,0,1,0,0,2,0,3,1,1,2,6,0,0,3,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W517,2,07,Tempelhof-Schöneberg,517,W,05,81,W,2020,1328,692,0,1014,2,18,996,315,175,88,109,136,8,124,6,3,1,0,0,0,0,1,1,0,0,7,1,1,1,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5A,2,07,Tempelhof-Schöneberg,5A,B,05,81,W,0,0,0,0,1023,1023,18,1005,284,221,105,106,108,8,104,20,1,0,2,0,2,1,4,2,0,1,15,0,1,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5B,2,07,Tempelhof-Schöneberg,5B,B,05,81,W,0,0,0,0,906,906,8,898,252,161,107,118,89,2,100,22,1,3,0,0,0,0,4,7,1,0,5,2,1,1,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5C,2,07,Tempelhof-Schöneberg,5C,B,05,81,W,0,0,0,0,967,967,12,955,343,209,75,73,95,3,99,14,5,2,1,0,0,0,3,4,2,2,8,2,1,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5D,2,07,Tempelhof-Schöneberg,5D,B,05,81,W,0,0,0,0,1075,1075,14,1061,336,220,100,83,141,5,104,23,2,0,2,3,0,1,5,4,0,0,14,1,2,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5E,2,07,Tempelhof-Schöneberg,5E,B,05,81,W,0,0,0,0,1039,1039,7,1032,365,216,58,76,120,5,132,8,6,0,1,1,0,0,5,1,1,1,9,0,6,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5F,2,07,Tempelhof-Schöneberg,5F,B,05,81,W,0,0,0,0,840,840,16,824,275,175,76,79,74,4,91,8,0,1,0,0,0,0,4,1,1,4,9,1,0,2,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5G,2,07,Tempelhof-Schöneberg,5G,B,05,81,W,0,0,0,0,927,927,12,915,287,188,73,70,109,4,133,14,4,0,0,0,0,0,4,4,2,1,7,2,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5H,2,07,Tempelhof-Schöneberg,5H,B,05,81,W,0,0,0,0,956,956,11,945,373,181,78,71,95,4,114,4,0,1,1,0,0,0,1,1,0,0,4,1,2,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07B5I,2,07,Tempelhof-Schöneberg,5I,B,05,81,W,0,0,0,0,642,642,7,635,236,123,37,59,56,2,92,6,1,0,1,0,0,0,2,1,0,1,5,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07W601,2,07,Tempelhof-Schöneberg,601,W,06,81,W,1958,1398,560,0,932,7,10,922,283,180,83,86,112,7,112,23,3,0,1,0,0,0,2,2,0,4,8,1,2,1,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07W602,2,07,Tempelhof-Schöneberg,602,W,06,81,W,2234,1613,621,0,1206,3,22,1184,447,231,73,88,133,4,171,9,3,4,1,1,0,0,1,0,0,1,5,1,3,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
